movieId,title,genres
6470,Crank (2006),Action|Thriller
6471,"Secret Life of Words, The (2005)",Drama|Romance
6472,Chaos (2005),Action|Crime|Drama|Thriller
6473,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
6474,Murmur of the Heart (Le souffle au coeur) (1971),Drama
6475,Compulsion (1959),Crime|Drama|Thriller
6476,Dirty Mary Crazy Larry (1974),Action|Crime|Drama|Romance
6477,Step Up (2006),Drama|Romance
6478,Zoom (2006),Adventure|Comedy|Drama|Fantasy
6479,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
6480,Half Nelson (2006),Drama
6481,Tideland (2005),Drama|Fantasy|Thriller
6482,Adam's Apples (Adams æbler) (2005),Comedy|Drama
6483,Cabin in the Sky (1943),Fantasy|Musical
6484,Accepted (2006),Comedy
6485,Captain January (1936),Children|Comedy|Musical
6486,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
6487,The Queen (2006),Drama
6488,Beerfest (2006),Comedy
6489,Blithe Spirit (1945),Comedy|Drama|Fantasy|Romance
6490,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
6491,Green for Danger (1946),Crime|Mystery
6492,"Wicker Man, The (2006)",Horror|Mystery|Thriller
6493,Crossover (2006),Action|Drama
6494,"Wind That Shakes the Barley, The (2006)",Drama|War
6495,Severance (2006),Comedy|Horror|Thriller
6496,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
6497,"Covenant, The (2006)",Action|Horror|Thriller
6498,SherryBaby (2006),Drama
6499,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
6500,Jesus Camp (2006),Documentary|Drama
6501,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
6502,"Fountain, The (2006)",Drama|Fantasy|Romance
6503,Snoopy Come Home (1972),Animation|Children|Comedy|Musical
6504,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
6505,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6506,Everyone's Hero (2006),Adventure|Animation|Children|Comedy
6507,"Seventh Continent, The (Der siebente Kontinent) (1989)",Drama
6508,Streamers (1983),Drama|War
6509,Taxidermia (2006),Comedy|Drama|Horror
6510,"Bridge, The (2006)",Documentary
6511,Empire Falls (2005),Drama|Romance
6512,"Private Life of Henry VIII, The (1933)",Comedy|Drama
6513,Apocalypto (2006),Adventure|Drama|Thriller
6514,Flyboys (2006),Action|Adventure|Drama|War
6515,Jackass Number Two (2006),Comedy|Documentary
6516,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
6517,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
6518,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
6519,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi
6520,"Departed, The (2006)",Crime|Drama|Thriller
6521,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
6522,Employee of the Month (2006),Comedy
6523,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children
6524,Running With Scissors (2006),Comedy|Drama
6525,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller
6526,Man of the Year (2006),Comedy|Thriller
6527,"Marine, The (2006)",Action|Drama|Thriller
6528,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance
6529,Offside (2006),Comedy|Drama
6530,Little Children (2006),Drama|Romance
6531,Deliver Us from Evil (2006),Documentary
6532,"Last King of Scotland, The (2006)",Drama|Thriller
6533,"U.S. vs. John Lennon, The (2006)",Documentary
6534,Shortbus (2006),Comedy|Drama|Romance
6535,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
6536,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
6537,Flags of Our Fathers (2006),Drama|War
6538,Flicka (2006),Children|Drama
6539,Sleeping Dogs Lie (a.k.a. Stay) (2006),Comedy|Drama|Romance
6540,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama
6541,13 Tzameti (2005),Film-Noir|Thriller
6542,Saw III (2006),Crime|Horror|Thriller
6543,Lunacy (Sílení) (2006),Animation|Horror
6544,Flushed Away (2006),Animation|Comedy
6545,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
6546,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
6547,Shut Up & Sing (2006),Documentary
6548,For Your Consideration (2006),Comedy
6549,Street Fight (2005),Documentary
6550,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
6551,Casino Royale (2006),Action|Adventure|Thriller
6552,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
6553,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
6554,Bobby (2006),Drama
6555,10 Items or Less (2006),Comedy|Drama|Romance
6556,"Holiday, The (2006)",Comedy|Romance
6557,Luna de Avellaneda (2004),Drama|Romance
6558,Harsh Times (2006),Action|Crime|Drama
6559,Simon of the Desert (Simón del desierto) (1965),Drama
6560,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
6561,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy
6562,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller
6563,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
6564,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
6565,Eragon (2006),Action|Adventure|Fantasy
6566,Rocky Balboa (2006),Action|Drama
6567,"Dam Busters, The (1955)",Action|Drama|War
6568,"Painted Veil, The (2006)",Drama|Romance
6569,"Plague Dogs, The (1982)",Adventure|Animation|Drama
6570,"Good Shepherd, The (2006)",Drama|Thriller
6571,Dreamgirls (2006),Drama|Musical
6572,"Decameron, The (Decameron, Il) (1971)",Comedy|Drama
6573,Freedom Writers (2007),Drama
6574,Inland Empire (2006),Drama|Mystery|Thriller
6575,"History Boys, The (2006)",Comedy|Drama
6576,Notes on a Scandal (2006),Drama
6577,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
6578,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery
6579,"Good German, The (2006)",Drama|Mystery|Thriller
6580,Letters from Iwo Jima (2006),Drama|War
6581,Black Christmas (2006),Action|Horror|Thriller
6582,Miss Potter (2006),Drama
6583,Arthur and the Invisibles (2007),Action|Children|Fantasy
6584,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
6585,Alice in the Cities (Alice in den Stadten) (1974),Drama
6586,Old Joy (2006),Drama
6587,Alpha Dog (2007),Crime|Drama
6588,"Hitcher, The (2007)",Action|Horror|Thriller
6589,After the Wedding (Efter brylluppet) (2006),Drama
6590,Linda Linda Linda (2005),Comedy|Drama
6591,Bridge to Terabithia (2007),Adventure|Children|Fantasy
6592,House (Hausu) (1977),Comedy|Fantasy|Horror
6593,Kenny (2006),Comedy
6594,49 Up (2005),Documentary
6595,Waitress (2007),Comedy|Drama|Romance
6596,"Secret, The (2006)",Documentary
6597,Seven Up! (1964),Documentary
6598,7 Plus Seven (1970),Documentary
6599,Catch and Release (2006),Comedy|Drama|Romance
6600,Smokin' Aces (2006),Action|Crime|Drama|Thriller
6601,Epic Movie (2007),Adventure|Comedy
6602,Because I Said So (2007),Comedy|Drama|Romance
6603,Hannibal Rising (2007),Drama|Horror|Thriller
6604,Norbit (2007),Comedy|Romance
6605,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
6606,Cocaine Cowboys (2006),Documentary
6607,Ratatouille (2007),Animation|Children|Drama
6608,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
6609,"Astronaut Farmer, The (2007)",Drama
6610,It's a Boy Girl Thing (2006),Comedy|Romance
6611,Magical Mystery Tour (1967),Comedy|Musical
6612,Ghost Rider (2007),Action|Fantasy|Thriller
6613,Breach (2007),Drama|Thriller
6614,Music and Lyrics (2007),Comedy|Romance
6615,"Number 23, The (2007)",Drama|Mystery|Thriller
6616,Reno 911!: Miami (2007),Comedy
6617,Black Snake Moan (2006),Drama
6618,Gray Matters (2006),Comedy|Drama|Romance
6619,loudQUIETloud: A Film About the Pixies (2006),Documentary
6620,Factory Girl (2006),Drama
6621,Street Trash (1987),Comedy|Horror
6622,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
6623,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action|Adventure
6624,Karla (2006),Crime|Drama|Thriller
6625,Citizen X (1995),Crime|Drama|Thriller
6626,"""Great Performances"" Cats (1998)",Musical
6627,"Canterbury Tales, The (I racconti di Canterbury) (1972)",Comedy|Drama
6628,Next (2007),Action|Sci-Fi|Thriller
6629,Breaking and Entering (2006),Drama
6630,Amazing Grace (2006),Drama|Romance
6631,Zodiac (2007),Crime|Drama|Thriller
6632,Wild Hogs (2007),Adventure|Comedy
6633,300 (2007),Action|Fantasy|War|IMAX
6634,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi
6635,Priceless (Hors de prix) (2006),Comedy|Romance
6636,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
6637,"America, America (1963)",Drama
6638,Becoming Jane (2007),Drama|Romance
6639,"Namesake, The (2006)",Drama|Romance
6640,Premonition (2007),Drama|Fantasy|Mystery|Thriller
6641,Dead Silence (2007),Horror|Mystery|Thriller
6642,Reign Over Me (2007),Drama
6643,Shooter (2007),Action|Drama|Thriller
6644,"Hills Have Eyes II, The (2007)",Horror|Thriller
6645,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
6646,"Lookout, The (2007)",Crime|Drama|Thriller
6647,Blades of Glory (2007),Comedy|Romance
6648,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
6649,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
6650,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
6651,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
6652,No Way Out (1950),Drama|Film-Noir
6653,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
6654,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller
6655,Disturbia (2007),Drama|Thriller
6656,Pathfinder (2007),Action|Adventure|Drama|Thriller|War
6657,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
6658,Tristana (1970),Drama
6659,Puccini for Beginners (2006),Comedy|Romance
6660,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical
6661,Fracture (2007),Crime|Drama|Mystery|Thriller
6662,Big Nothing (2006),Comedy|Crime|Thriller
6663,Woman on the Beach (Haebyeonui yeoin) (2006),Comedy|Drama
6664,Vacancy (2007),Horror|Thriller
6665,Benny's Video (1992),Drama|Horror
6666,In the Land of Women (2007),Comedy|Drama|Romance
6667,Mr. Bean's Holiday (2007),Comedy
6668,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller
6669,"Condemned, The (2007)",Action|Adventure|Crime|Thriller
6670,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
6671,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
6672,21 Up (1977),Documentary
6673,Maniac Cop (1988),Action|Crime|Horror|Thriller
6674,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
6675,Sylvia Scarlett (1935),Comedy|Drama|Romance
6676,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
6677,This Is England (2006),Drama
6678,Away from Her (2006),Drama
6679,Knocked Up (2007),Comedy|Drama|Romance
6680,Hairspray (2007),Comedy|Drama|Musical
6681,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
6682,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
6683,Red Dust (1932),Drama
6684,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
6685,Once (2006),Drama|Musical|Romance
6686,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
6687,Mr. Brooks (2007),Crime|Drama|Thriller
6688,Gracie (2007),Drama
6689,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy
6690,Eagle vs Shark (2007),Comedy
6691,88 Minutes (2008),Crime|Drama|Mystery|Thriller
6692,Cashback (2006),Comedy|Drama|Romance
6693,Ocean's Thirteen (2007),Crime|Thriller
6694,Them (Ils) (2006),Horror
6695,Hostel: Part II (2007),Crime|Horror|Thriller
6696,Paranoid Park (2007),Crime|Drama
6697,Surf's Up (2007),Animation|Children|Comedy
6698,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
6699,Nancy Drew (2007),Adventure|Crime|Thriller
6700,Fido (2006),Comedy|Horror|Thriller
6701,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
6702,Rescue Dawn (2006),Action|Adventure|Drama|War
6703,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War
6704,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary
6705,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical
6706,Sicko (2007),Documentary|Drama
6707,1408 (2007),Drama|Horror|Thriller
6708,Death at a Funeral (2007),Comedy
6709,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
6710,License to Wed (2007),Comedy|Romance
6711,Evan Almighty (2007),Comedy|Fantasy
6712,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
6713,Captivity (2007),Crime|Thriller
6714,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
6715,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
6716,Across the Universe (2007),Drama|Fantasy|Musical|Romance
6717,"Sterile Cuckoo, The (1969)",Comedy|Drama
6718,Dorian Blues (2004),Comedy
6719,Hot Rod (2007),Comedy
6720,Stardust (2007),Adventure|Comedy|Fantasy|Romance
6721,Skinwalkers (2007),Horror|Thriller
6722,"Simpsons Movie, The (2007)",Animation|Comedy
6723,No Reservations (2007),Comedy|Drama|Romance
6724,Charlie Bartlett (2007),Comedy|Drama
6725,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
6726,Bratz: The Movie (2007),Comedy
6727,My Best Friend (Mon meilleur ami) (2006),Comedy
6728,You Kill Me (2007),Comedy|Crime|Thriller
6729,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
6730,Czech Dream (Ceský sen) (2004),Documentary
6731,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama
6732,Superbad (2007),Comedy
6733,Talk to Me (2007),Drama
6734,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
6735,Balls of Fury (2007),Comedy
6736,Sydney White (2007),Comedy
6737,"Kingdom, The (2007)",Action|Drama|Thriller
6738,Rocket Science (2007),Comedy|Drama
6739,Daddy Day Camp (2007),Children|Comedy
6740,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller
6741,War (2007),Action|Thriller
6742,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
6743,Halloween (2007),Horror
6744,Death Sentence (2007),Drama|Thriller
6745,"King of Kong, The (2007)",Documentary
6746,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
6747,Planet Terror (2007),Action|Horror|Sci-Fi
6748,3:10 to Yuma (2007),Action|Crime|Drama|Western
6749,Shoot 'Em Up (2007),Action|Comedy|Crime
6750,"Evening with Kevin Smith, An (2002)",Comedy|Documentary
6751,Atonement (2007),Drama|Romance|War
6752,My Winnipeg (2007),Documentary|Fantasy
6753,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
6754,No End in Sight (2007),Documentary
6755,Far from the Madding Crowd (1967),Drama|Romance
6756,In the Valley of Elah (2007),Drama|Mystery
6757,I Could Never Be Your Woman (2007),Comedy|Romance
6758,December Boys (2007),Drama
6759,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
6760,Eastern Promises (2007),Crime|Drama|Thriller
6761,"Unreasonable Man, An (2006)",Documentary
6762,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy
6763,Cashback (2004),Comedy|Drama
6764,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
6765,Good Luck Chuck (2007),Comedy|Romance
6766,Into the Wild (2007),Action|Adventure|Drama
6767,"Game Plan, The (2007)",Comedy
6768,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
6769,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
6770,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
6771,Dan in Real Life (2007),Comedy|Drama|Romance
6772,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
6773,We Own the Night (2007),Crime|Drama
6774,Elizabeth: The Golden Age (2007),Drama
6775,Michael Clayton (2007),Drama|Thriller
6776,Lars and the Real Girl (2007),Comedy|Drama
6777,30 Days of Night (2007),Horror|Thriller
6778,Gone Baby Gone (2007),Crime|Drama|Mystery
6779,Weirdsville (2007),Comedy|Crime|Drama
6780,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
6781,Irina Palm (2007),Drama
6782,Persepolis (2007),Animation|Drama
6783,Control (2007),Drama
6784,The Jane Austen Book Club (2007),Comedy|Drama|Romance
6785,Silk (2007),Adventure|Drama|Romance
6786,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama
6787,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama
6788,Saw IV (2007),Crime|Horror|Thriller
6789,Scum (1979),Crime|Drama
6790,"City of Violence, The (Jjakpae) (2006)",Action|Crime|Drama
6791,My Kid Could Paint That (2007),Documentary
6792,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
6793,Martian Child (2007),Comedy|Drama
6794,Chilly Scenes of Winter (Head Over Heels) (1979),Comedy|Drama|Romance
6795,American Gangster (2007),Crime|Drama|Thriller
6796,Bee Movie (2007),Animation|Comedy
6797,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
6798,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
6799,No Country for Old Men (2007),Crime|Drama
6800,Be Kind Rewind (2008),Comedy
6801,Crazy Love (2007),Documentary
6802,August Rush (2007),Drama|Musical
6803,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller
6804,"Man from Earth, The (2007)",Drama|Sci-Fi
6805,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
6806,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy
6807,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
6808,Darfur Now (2007),Documentary
6809,Murder Party (2007),Comedy|Drama|Horror|Thriller
6810,Smiley Face (2007),Comedy
6811,XXY (2007),Drama
6812,"Mist, The (2007)",Horror|Sci-Fi
6813,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
6814,Hitman (2007),Action|Crime|Thriller
6815,Awake (2007),Drama|Thriller
6816,"Golden Compass, The (2007)",Adventure|Children|Fantasy
6817,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
6818,Alvin and the Chipmunks (2007),Children|Comedy
6819,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
6820,Margot at the Wedding (2007),Drama
6821,I'm Not There (2007),Drama
6822,"Savages, The (2007)",Comedy|Drama
6823,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller
6824,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
6825,Juno (2007),Comedy|Drama|Romance
6826,Helvetica (2007),Documentary
6827,"Bucket List, The (2007)",Comedy|Drama
6828,"Kite Runner, The (2007)",Drama
6829,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller
6830,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
6831,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
6832,National Treasure: Book of Secrets (2007),Action|Adventure
6833,There Will Be Blood (2007),Drama|Western
6834,Charlie Wilson's War (2007),Comedy|Drama|War
6835,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
6836,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
6837,Drained (O cheiro do Ralo) (2006),Comedy
6838,"Great Debaters, The (2007)",Drama
6839,Dedication (2007),Comedy|Drama|Romance
6840,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy
6841,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
6842,P.S. I Love You (2007),Comedy|Drama|Romance
6843,27 Dresses (2008),Comedy|Romance
6844,To the Left of the Father (Lavoura Arcaica) (2001),Drama
6845,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy
6846,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama
6847,[REC] (2007),Drama|Horror|Thriller
6848,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy
6849,Flawless (2007),Crime|Drama
6850,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
6851,Cleaner (2007),Crime|Thriller
6852,"Rachel, Rachel (1968)",Drama|Romance
6853,Welcome to L.A. (1976),Drama|Musical
6854,Arranged (2007),Comedy|Drama|Romance
6855,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
6856,Untraceable (2008),Crime|Thriller
6857,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
6858,Meet the Spartans (2008),Comedy
6859,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
6860,In Bruges (2008),Comedy|Crime|Drama|Thriller
6861,Caramel (Sukkar banat) (2007),Comedy
6862,Joe Strummer: The Future Is Unwritten (2007),Documentary
6863,Teeth (2007),Comedy|Horror
6864,Fool's Gold (2008),Action|Adventure|Comedy|Romance
6865,Deep Water (2006),Documentary
6866,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy|Drama
6867,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
6868,It's a Free World... (2007),Drama
6869,"Definitely, Maybe (2008)",Comedy|Drama|Romance
6870,Vantage Point (2008),Action|Drama|Thriller
6871,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
6872,Step Up 2 the Streets (2008),Drama|Musical|Romance
6873,Witless Protection (2008),Comedy
6874,"Other Boleyn Girl, The (2008)",Drama|Romance
6875,Semi-Pro (2008),Comedy
6876,Taxi to the Dark Side (2007),Documentary
6877,"10,000 BC (2008)",Adventure|Romance|Thriller
6878,"Bank Job, The (2008)",Action|Crime|Thriller
6879,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
6880,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
6881,Funny Games U.S. (2007),Drama|Thriller
6882,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
6883,Mongol (2007),Drama|War
6884,"Love Guru, The (2008)",Comedy
6885,Penelope (2006),Comedy|Fantasy|Romance
6886,City of Men (Cidade dos Homens) (2007),Drama
6887,Chicago 10 (2007),Animation|Documentary
6888,Zeitgeist: The Movie (2007),Documentary|War
6889,Heima (2007),Documentary
6890,What Just Happened (2008),Comedy|Drama
6891,Mala Noche (1985),Drama
6892,"Class, The (Klass) (2007)",Drama
6893,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
6894,Never Back Down (2008),Action
6895,Napoléon (1927),Drama|War
6896,Drillbit Taylor (2008),Comedy
6897,"Under the Same Moon (Misma luna, La) (2007)",Drama
6898,21 (2008),Crime|Drama|Romance|Thriller
6899,Leatherheads (2008),Comedy|Drama|Romance
6900,Shine a Light (2008),Documentary|Musical|IMAX
6901,"Business of Being Born, The (2008)",Documentary
6902,Chan Is Missing (1982),Crime
6903,Inside (À l'intérieur) (2007),Horror|Thriller
6904,Nim's Island (2008),Adventure|Comedy|Fantasy
6905,"Ruins, The (2008)",Horror|Thriller
6906,Forgetting Sarah Marshall (2008),Comedy|Romance
6907,Superhero Movie (2008),Action|Comedy|Sci-Fi
6908,Street Kings (2008),Crime|Drama|Thriller
6909,"Visitor, The (2007)",Drama|Romance
6910,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
6911,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
6912,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
6913,Happy-Go-Lucky (2008),Comedy|Drama
6914,Religulous (2008),Comedy|Documentary
6915,Son of Rambow (2007),Children|Comedy|Drama
6916,Super High Me (2007),Comedy|Documentary
6917,Tarzan Finds a Son! (1939),Action|Adventure
6918,Baby Mama (2008),Comedy
6919,Delirious (2006),Comedy|Drama
6920,Prom Night (2008),Horror|Mystery|Thriller
6921,Iron Man (2008),Action|Adventure|Sci-Fi
6922,Made of Honor (2008),Comedy|Romance
6923,Mister Lonely (2007),Comedy|Drama
6924,Taken (2008),Action|Crime|Drama|Thriller
6925,"Fall, The (2006)",Adventure|Drama|Fantasy
6926,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi
6927,"American Crime, An (2007)",Crime
6928,What Happens in Vegas... (2008),Comedy|Romance
6929,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
6930,Fiorile (1993),Drama
6931,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
6932,Reprise (2006),Drama
6933,Shelter (2007),Drama|Romance
6934,Young at Heart (a.k.a. Young@Heart) (2007),Documentary|Musical
6935,"War, Inc. (2008)",Comedy|Crime|Thriller
6936,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
6937,Following Sean (2005),Documentary
6938,Lake of Fire (2006),Documentary
6939,"Grand, The (2007)",Comedy
6940,Sex and the City (2008),Comedy|Romance
6941,"Strangers, The (2008)",Horror|Thriller
6942,"Bigger, Stronger, Faster* (2008)",Documentary
6943,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
6944,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),Drama|Western
6945,Recount (2008),Drama
6946,Ex Drummer (2007),Comedy|Crime|Drama|Horror
6947,Where the Sidewalk Ends (1950),Crime|Drama|Film-Noir
6948,100 Rifles (1969),Adventure|War|Western
6949,"Iron Mask, The (1929)",Adventure|Drama|Romance
6950,You Don't Mess with the Zohan (2008),Comedy
6951,Flesh Gordon (1974),Adventure|Comedy|Sci-Fi
6952,"Mark of Zorro, The (1920)",Adventure|Romance|Western
6953,Chaos Theory (2007),Comedy|Drama|Romance
6954,Boy A (2007),Crime|Drama
6955,"Happening, The (2008)",Drama|Sci-Fi|Thriller
6956,"Incredible Hulk, The (2008)",Action|Sci-Fi
6957,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
6958,Wanted (2008),Action|Thriller
6959,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
6960,Boy Culture (2006),Drama
6961,Get Smart (2008),Action|Comedy
6962,Young People Fucking (a.k.a. YPF) (2007),Comedy
6963,Surfwise (2007),Documentary
6964,"Rape of Europa, The (2006)",Documentary
6965,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
6966,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary
6967,"Wackness, The (2008)",Comedy|Drama|Romance
6968,Up the Yangtze (2007),Documentary
6969,Encounters at the End of the World (2008),Documentary
6970,Wee Willie Winkie (1937),Adventure
